   ID | AIRCRAFT | TYPE                 | CATEGORIE       | SOUS-CAT     | CONF OCR  | CLASSIF | FICHIER
  273 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  71.6% |   1.00 | 57.pdf
  271 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  73.0% |   1.00 | 58.pdf
  272 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  68.6% |   1.00 | 59.pdf
  274 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  62.2% |   1.00 | 6.pdf
  280 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  58.8% |   1.00 | 60.pdf
  279 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  64.1% |   1.00 | 61.pdf
  278 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  56.0% |   1.00 | 62.pdf
  277 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  56.0% |   1.00 | 63.pdf
  283 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  56.8% |   1.00 | 64.pdf
  281 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.7% |   1.00 | 65.pdf
  284 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.8% |   1.00 | 66.pdf
  286 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  55.5% |   1.00 | 67.pdf
  282 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  68.2% |   1.00 | 68.pdf
  285 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  68.5% |   1.00 | 69.pdf
  287 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.1% |   1.00 | 7.pdf
  289 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.4% |   1.00 | 70.pdf
  290 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  70.8% |   1.00 | 71.pdf
  288 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  51.5% |   1.00 | 72.pdf
  296 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  54.8% |   1.00 | 73.pdf
  295 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  76.5% |   1.00 | 74.pdf
  294 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  52.9% |   1.00 | 75.pdf
  292 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  67.6% |   1.00 | 76.pdf
  291 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.8% |   1.00 | 77.pdf
  293 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  53.3% |   1.00 | 78.pdf
  299 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  60.5% |   1.00 | 79.pdf
  297 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  62.8% |   1.00 | 8.pdf
  298 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  71.5% |   1.00 | 80.pdf
  300 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  59.5% |   1.00 | 81.pdf
  302 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  67.8% |   1.00 | 82.pdf
  303 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  63.6% |   1.00 | 83.pdf
  306 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  68.9% |   1.00 | 85.pdf
  301 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  63.9% |   1.00 | 86.pdf
  304 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  60.6% |   1.00 | 87.pdf
  305 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  58.0% |   1.00 | 88.pdf
  310 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  60.7% |   1.00 | 9.pdf
  307 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  69.6% |   1.00 | 90.pdf
  308 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  77.3% |   1.00 | 91.pdf
  309 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  66.1% |   1.00 | 94.pdf
  315 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  60.6% |   1.00 | 96.pdf
  314 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  55.3% |   1.00 | 97.pdf
  313 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ⚠️  53.9% |   1.00 | 98.pdf
  312 | TS-INP   | DEFECT_REPORT        | Check C         | -            | ✅  63.5% |   1.00 | 99.pdf
   94 | TS-INP   | ATL                  | ATL             | -            | ✅  70.9% |   1.00 | TL01JAN-13JAN2026.pdf
   96 | TS-INP   | ATL                  | ATL             | -            | ✅  71.8% |   1.00 | TL01JAN-30JUN2025.pdf
  749 | TS-INP   | IPC                  | IPC             | -            | ✅  97.0% |   0.15 | 2025_08_12_Dent-Repair_NP.PDF
  851 | TS-INP   | SPECS                | Specs           | -            | ✅  86.2% |   0.50 | 0001.pdf
  854 | TS-INP   | SPECS                | Specs           | -            | ✅  72.1% |   0.50 | 0002.pdf
  856 | TS-INP   | SPECS                | Specs           | -            | ✅  75.2% |   0.50 | 02-1803032.pdf
  857 | TS-INP   | SPECS                | Specs           | -            | ⚠️  50.5% |   0.50 | 0553.pdf
  858 | TS-INP   | SPECS                | Specs           | -            | ⚠️  52.3% |   0.50 | 0608.pdf
  859 | TS-INP   | SPECS                | Specs           | -            | ✅  76.1% |   0.50 | 0706.pdf
  860 | TS-INP   | SPECS                | Specs           | -            | ⚠️  56.8% |   0.50 | 0712.pdf
  570 | TS-INP   | RCT                  | Check C         | -            | ✅  71.5% |   1.00 | RCT-ES001392.pdf
  198 | TS-INP   | RCT                  | Check A         | -            | ⚠️  51.0% |   1.00 | RCT.pdf

========== TS-INQ ==========
 1617 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  75.2% |   0.00 | 131-9A, SN R-2602.pdf
 1243 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  69.3% |   0.00 | 2011-0090.pdf
 1242 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.7% |   0.00 | 2012-0118.pdf
 1240 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  70.1% |   0.00 | 2013-0011.pdf
 1246 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.4% |   0.00 | 2013-0020.pdf
 1625 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  97.0% |   0.00 | 2470 5354099 Nouvelair.pdf
 1654 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  82.8% |   0.50 | 694519 JES Incoming Inspection Workcards.pdf
 1644 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  87.0% |   0.00 | 697519 - Cover Letter - Technical Records.pdf
 1647 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  68.9% |   0.00 | 697519 CFM56-5BX3 Tech Insertion Info - Goodrich QEC kit list (Aft Mount, Beam Assy, Link).pdf
 1675 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.3% |   0.50 | 697519 Interjet C Check Workcards.pdf
 1676 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  87.6% |   0.00 | 697519 Interjet Combination Statement.pdf
 1597 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ⚠️  59.4% |   0.00 | 697519 Interjet ECM Data.pdf
 1674 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  75.9% |   0.00 | 697519 Interjet EEC Software Statement.pdf
 1677 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  65.0% |   0.50 | 697519 Interjet Engine Installation Workcards.pdf
 1673 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  65.8% |   0.50 | 697519 Interjet Engine Removal Workcards.pdf
 1680 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  84.3% |   0.00 | 697519 Interjet ETOPS Statement.pdf
 1681 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  87.7% |   0.00 | 697519 Interjet Installation Removal History.pdf
 1687 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  90.0% |   0.00 | 697519 Interjet Non Incident Statement.pdf
 1682 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  73.5% |   0.50 | 697519 Interjet Oil Analysis Workcard.pdf
 1683 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  68.8% |   0.00 | 697519 Interjet Oil Consumption Data.pdf
 1686 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.0% |   0.50 | 697519 Interjet On-Wing Borescope Workcards.pdf
 1688 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ⚠️  59.4% |   0.50 | 697519 Interjet Preservation Workcards & Tags.pdf
 1691 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  69.3% |   0.50 | 697519 Interjet Scheduled Maintenance Workcards.pdf
 1689 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  83.5% |   0.00 | 697519 Interjet Serviceability Statement.pdf
 1657 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  97.0% |   0.50 | 697519 JES Borescope Inspection Report.pdf
 1658 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  79.5% |   0.50 | 697519 JES EASA Form 1 (Hose).pdf
 1656 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  85.9% |   0.50 | 697519 JES Engine Inspection Workcard.pdf
 1662 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  87.0% |   0.50 | 697519 JES FAA 8130-3 (Engine) TL70041503.pdf
 1659 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  80.8% |   0.50 | 697519 JES FAA 8130-3 (Harness Assy).pdf
 1660 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  78.9% |   0.50 | 697519 JES FAA 8130 (Flex Hose).pdf
 1661 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  78.4% |   0.50 | 697519 JES Fault and Open Items Workcard.pdf
 1663 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  86.7% |   0.50 | 697519 JES Preservation Tags.pdf
 1664 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.6% |   0.50 | 697519 JES QEC & Accessory Inventory.pdf
 1668 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  86.2% |   0.50 | 697519 JETS FAA 8130-3 (Engine) B10465.pdf
 1667 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  84.5% |   1.00 | 697519 JETS Inc Work Order.pdf
 1665 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  71.7% |   0.50 | 697519 JETS Workscope (Interjet).pdf
 1694 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  85.4% |   0.50 | 697519 LHT FRA Transfer Report.pdf
 1643 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  71.1% |   0.00 | 697519 P&W NEC Test Data.pdf
 1666 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  63.9% |   0.50 | 697519 Snecma Borescope Report.pdf
 1670 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.0% |   0.50 | 697519 Snecma C Check Report.pdf
 1672 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  84.1% |   0.50 | 697519 Snecma EASA Form 1 (Engine).pdf
 1671 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  73.1% |   0.50 | 697519 Snecma FAA 8130-3 (Engine).pdf
 1879 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  97.0% |   0.50 | 779302 GE Shop Visit Report.pdf
 1598 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  74.0% |   0.00 | 779302 Vietnam Airlines ECM Data.pdf
 1631 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  67.2% |   0.00 | APU change.pdf
 1244 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  63.9% |   0.00 | APU Replacement.pdf
 1358 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  77.3% |   0.00 | ATA 21.pdf
 1354 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  80.4% |   0.00 | ATA 22.pdf
 1357 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  78.7% |   0.00 | ATA 23.pdf
 1356 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  73.2% |   0.00 | ATA 24.pdf
 1359 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  76.6% |   0.00 | ATA 25.pdf
 1355 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  82.6% |   0.00 | ATA 26.pdf
 1363 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  72.9% |   0.00 | ATA 27.pdf
 1360 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  74.1% |   0.00 | ATA 28.pdf
 1362 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  68.0% |   0.00 | ATA 29.pdf
 1361 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  79.0% |   0.00 | ATA 30.pdf
 1365 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  76.1% |   0.00 | ATA 31.pdf
 1368 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  69.9% |   0.00 | ATA 32.pdf
 1364 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  75.1% |   0.00 | ATA 33.pdf
 1367 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  77.6% |   0.00 | ATA 34.pdf
 1366 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  76.0% |   0.00 | ATA 35.pdf
 1369 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  80.5% |   0.00 | ATA 36.pdf
 1373 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  83.9% |   0.00 | ATA 38.pdf
 1371 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ⚠️  59.0% |   0.00 | ATA 46.pdf
 1372 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  74.7% |   0.00 | ATA 49.pdf
 1370 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.2% |   0.00 | ATA 52.pdf
 1579 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  71.5% |   0.00 | ATA 56.pdf
 1374 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  70.3% |   0.00 | ATA 56.pdf
 1376 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  71.6% |   0.00 | ATA 70.pdf
 1379 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  66.4% |   0.00 | ATA 72.pdf
 1375 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  76.5% |   0.00 | ATA 73.pdf
 1378 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  72.8% |   0.00 | ATA 75.pdf
 1377 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  77.2% |   0.00 | ATA 77.pdf
 1380 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  80.2% |   0.00 | ATA 79.pdf
 1381 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  84.3% |   0.00 | ATA 80.pdf
 1649 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  93.7% |   0.00 | CFM56-5BX3 Anti Ice Supply Duct Letter - For Ref Only - UNCONTROLLED COPY.pdf
 1578 | TS-INQ   | WORK_ORDER           | Check A         | Delivery Package | ✅  97.0% |   0.00 | ComponentListing - RKC.pdf
